Player,Season,Type,Date,OPP,Result,MIN,FG,FG%,3PT,3P%,FT,FT%,REB,AST,BLK,STL,PF,TO,PTS,3PT_SA,3PT_A
Malik Monk,2022-23,Postseason,Sun 4/30,vsGS,L120-100,31.0,4-14,28.6,2-8,25.0,4-5,80.0,9.0,4.0,0.0,0.0,2.0,1.0,14.0,2.0,8.0
Malik Monk,2022-23,Postseason,Fri 4/28,@GS,W118-99,32.0,8-14,57.1,3-6,50.0,9-10,90.0,7.0,4.0,2.0,1.0,3.0,4.0,28.0,3.0,6.0
Malik Monk,2022-23,Postseason,Wed 4/26,vsGS,L123-116,29.0,6-14,42.9,1-5,20.0,8-10,80.0,5.0,3.0,0.0,2.0,3.0,3.0,21.0,1.0,5.0
Malik Monk,2022-23,Postseason,Sun 4/23,@GS,L126-125,28.0,5-14,35.7,2-5,40.0,4-4,100.0,5.0,5.0,0.0,2.0,2.0,3.0,16.0,2.0,5.0
Malik Monk,2022-23,Postseason,Thu 4/20,@GS,L114-97,25.0,1-9,11.1,0-4,0.0,2-2,100.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
Malik Monk,2022-23,Postseason,Mon 4/17,vsGS,W114-106,31.0,6-15,40.0,3-7,42.9,3-4,75.0,6.0,3.0,1.0,0.0,1.0,1.0,18.0,3.0,7.0
Malik Monk,2022-23,Postseason,Sat 4/15,vsGS,W126-123,29.0,8-13,61.5,2-4,50.0,14-14,100.0,3.0,2.0,0.0,0.0,4.0,2.0,32.0,2.0,4.0
Malik Monk,2022-23,Regular,Sun 4/9,@DEN,L109-95,18.0,2-5,40.0,0-2,0.0,0-0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0
Malik Monk,2022-23,Regular,Wed 4/5,@DAL,L123-119,24.0,5-15,33.3,2-6,33.3,1-1,100.0,5.0,4.0,0.0,1.0,2.0,2.0,13.0,2.0,6.0
Malik Monk,2022-23,Regular,Tue 4/4,@NO,W121-103,23.0,6-9,66.7,2-5,40.0,3-4,75.0,2.0,3.0,0.0,2.0,2.0,0.0,17.0,2.0,5.0
