Player,Season,Type,Date,OPP,Result,MIN,FG,FG%,3PT,3P%,FT,FT%,REB,AST,BLK,STL,PF,TO,PTS,3PT_SA,3PT_A
Tari Eason,2022-23,Regular,Sun 4/9,@WSH,W114-109,27.0,6-11,54.5,1-3,33.3,3-4,75.0,8.0,4.0,1.0,0.0,2.0,2.0,16.0,1.0,3.0
Tari Eason,2022-23,Regular,Fri 4/7,@CHA,W112-109,24.0,3-9,33.3,0-1,0.0,1-1,100.0,7.0,2.0,2.0,3.0,4.0,2.0,7.0,0.0,1.0
Tari Eason,2022-23,Regular,Tue 4/4,vsDEN,W124-103,33.0,5-9,55.6,1-2,50.0,0-0,0.0,7.0,1.0,1.0,2.0,2.0,3.0,11.0,1.0,2.0
Tari Eason,2022-23,Regular,Sun 4/2,vsLAL,L134-109,25.0,4-14,28.6,1-5,20.0,0-0,0.0,8.0,2.0,0.0,1.0,2.0,0.0,9.0,1.0,5.0
Tari Eason,2022-23,Regular,Fri 3/31,vsDET,W121-115,24.0,1-11,9.1,1-2,50.0,2-2,100.0,10.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,2.0
Tari Eason,2022-23,Regular,Wed 3/29,@BKN,L123-114,22.0,0-6,0.0,0-2,0.0,0-0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
Tari Eason,2022-23,Regular,Mon 3/27,@NY,L137-115,28.0,5-11,45.5,1-4,25.0,2-2,100.0,8.0,1.0,0.0,2.0,4.0,1.0,13.0,1.0,4.0
Tari Eason,2022-23,Regular,Sun 3/26,@CLE,L108-91,30.0,4-9,44.4,0-2,0.0,2-2,100.0,8.0,0.0,0.0,1.0,5.0,4.0,10.0,0.0,2.0
Tari Eason,2022-23,Regular,Fri 3/24,@MEM,L151-114,29.0,9-13,69.2,1-2,50.0,2-3,66.7,4.0,3.0,0.0,1.0,0.0,1.0,21.0,1.0,2.0
Tari Eason,2022-23,Regular,Wed 3/22,@MEM,L130-125,27.0,2-4,50.0,1-1,100.0,0-0,0.0,8.0,2.0,0.0,0.0,5.0,2.0,5.0,1.0,1.0
Tari Eason,2022-23,Regular,Mon 3/20,vsGS,L121-108,31.0,9-16,56.3,1-5,20.0,2-4,50.0,12.0,1.0,0.0,4.0,2.0,2.0,21.0,1.0,5.0
Tari Eason,2022-23,Regular,Sun 3/19,vsNO,L117-107,22.0,2-6,33.3,0-3,0.0,6-6,100.0,5.0,0.0,1.0,0.0,2.0,2.0,10.0,0.0,3.0
Tari Eason,2022-23,Regular,Fri 3/17,vsNO,W114-112,22.0,4-8,50.0,1-2,50.0,0-0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,9.0,1.0,2.0
Tari Eason,2022-23,Regular,Wed 3/15,vsLAL,W114-110,18.0,1-5,20.0,0-2,0.0,0-0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0
Tari Eason,2022-23,Regular,Mon 3/13,vsBOS,W111-109,35.0,3-7,42.9,0-3,0.0,0-2,0.0,9.0,2.0,1.0,0.0,2.0,1.0,6.0,0.0,3.0
Tari Eason,2022-23,Regular,Sat 3/11,vsCHI,L119-111,21.0,4-6,66.7,4-4,100.0,0-0,0.0,4.0,1.0,0.0,1.0,5.0,3.0,12.0,4.0,4.0
